id,admin0,admin1,admin2,admin3,level,admin,iso2,iso1_3n,iso2_uid,iso1_3c,iso1_2c,nameid,centroid_longitude,centroid_latitude
MXSLP24014,Mexico,San Luis Potosi,Coxcatlan,,Municipality,2,SLP,484,MX-SLP,MEX,MX,"San Luis Potosi, Mexico",-98.90583,21.51499
MXSLP24015,Mexico,San Luis Potosi,Charcas,,Municipality,2,SLP,484,MX-SLP,MEX,MX,"San Luis Potosi, Mexico",-101.12138,23.219137
MXSLP24016,Mexico,San Luis Potosi,Ebano,,Municipality,2,SLP,484,MX-SLP,MEX,MX,"San Luis Potosi, Mexico",-98.514221,22.204227
MXSLP24017,Mexico,San Luis Potosi,Guadalcazar,,Municipality,2,SLP,484,MX-SLP,MEX,MX,"San Luis Potosi, Mexico",-100.30371,22.866529
MXSLP24018,Mexico,San Luis Potosi,Huehuetlan,,Municipality,2,SLP,484,MX-SLP,MEX,MX,"San Luis Potosi, Mexico",-98.983185,21.526007
MXSLP24019,Mexico,San Luis Potosi,Lagunillas,,Municipality,2,SLP,484,MX-SLP,MEX,MX,"San Luis Potosi, Mexico",-99.609497,21.614933
MXSLP24020,Mexico,San Luis Potosi,Matehuala,,Municipality,2,SLP,484,MX-SLP,MEX,MX,"San Luis Potosi, Mexico",-100.58727,23.513363
MXSLP24021,Mexico,San Luis Potosi,Mexquitic De Carmona,,Municipality,2,SLP,484,MX-SLP,MEX,MX,"San Luis Potosi, Mexico",-101.15669,22.259043
MXSLP24022,Mexico,San Luis Potosi,Moctezuma,,Municipality,2,SLP,484,MX-SLP,MEX,MX,"San Luis Potosi, Mexico",-101.17107,22.733351
MXSLP24023,Mexico,San Luis Potosi,Rayon,,Municipality,2,SLP,484,MX-SLP,MEX,MX,"San Luis Potosi, Mexico",-99.616806,21.824095
MXSLP24024,Mexico,San Luis Potosi,Rioverde,,Municipality,2,SLP,484,MX-SLP,MEX,MX,"San Luis Potosi, Mexico",-100.03452,21.961929
MXSLP24025,Mexico,San Luis Potosi,Salinas,,Municipality,2,SLP,484,MX-SLP,MEX,MX,"San Luis Potosi, Mexico",-101.62914,22.798117
MXSLP24026,Mexico,San Luis Potosi,San Antonio,,Municipality,2,SLP,484,MX-SLP,MEX,MX,"San Luis Potosi, Mexico",-98.841537,21.62921
MXSLP24027,Mexico,San Luis Potosi,San Ciro De Acosta,,Municipality,2,SLP,484,MX-SLP,MEX,MX,"San Luis Potosi, Mexico",-99.895584,21.576145
MXSLP24028,Mexico,San Luis Potosi,San Luis Potosi,,Municipality,2,SLP,484,MX-SLP,MEX,MX,"San Luis Potosi, Mexico",-100.96089,22.270479
MXSLP24029,Mexico,San Luis Potosi,San Martin Chalchicuautla,,Municipality,2,SLP,484,MX-SLP,MEX,MX,"San Luis Potosi, Mexico",-98.619507,21.399786
MXSLP24030,Mexico,San Luis Potosi,San Nicolas Tolentino,,Municipality,2,SLP,484,MX-SLP,MEX,MX,"San Luis Potosi, Mexico",-100.45777,22.169512
MXSLP24031,Mexico,San Luis Potosi,Santa Catarina,,Municipality,2,SLP,484,MX-SLP,MEX,MX,"San Luis Potosi, Mexico",-99.406029,21.588554
MXSLP24032,Mexico,San Luis Potosi,Santa Maria Del Rio,,Municipality,2,SLP,484,MX-SLP,MEX,MX,"San Luis Potosi, Mexico",-100.55423,21.767977
MXSLP24033,Mexico,San Luis Potosi,Santo Domingo,,Municipality,2,SLP,484,MX-SLP,MEX,MX,"San Luis Potosi, Mexico",-101.68111,23.349619
MXSLP24034,Mexico,San Luis Potosi,San Vicente Tancuayalab,,Municipality,2,SLP,484,MX-SLP,MEX,MX,"San Luis Potosi, Mexico",-98.597855,21.799793
MXSLP24035,Mexico,San Luis Potosi,Soledad De Graciano Sanchez,,Municipality,2,SLP,484,MX-SLP,MEX,MX,"San Luis Potosi, Mexico",-100.85513,22.271626
MXSLP24036,Mexico,San Luis Potosi,Tamasopo,,Municipality,2,SLP,484,MX-SLP,MEX,MX,"San Luis Potosi, Mexico",-99.356094,21.933149
MXSLP24037,Mexico,San Luis Potosi,Tamazunchale,,Municipality,2,SLP,484,MX-SLP,MEX,MX,"San Luis Potosi, Mexico",-98.784721,21.241306
MXSLP24038,Mexico,San Luis Potosi,Tampacan,,Municipality,2,SLP,484,MX-SLP,MEX,MX,"San Luis Potosi, Mexico",-98.745743,21.417652
MXSLP24039,Mexico,San Luis Potosi,Tampamolon Corona,,Municipality,2,SLP,484,MX-SLP,MEX,MX,"San Luis Potosi, Mexico",-98.77066,21.554579
MXSLP24040,Mexico,San Luis Potosi,Tamuin,,Municipality,2,SLP,484,MX-SLP,MEX,MX,"San Luis Potosi, Mexico",-98.735329,22.09362
MXSLP24041,Mexico,San Luis Potosi,Tanlajas,,Municipality,2,SLP,484,MX-SLP,MEX,MX,"San Luis Potosi, Mexico",-98.826103,21.722794
MXSLP24042,Mexico,San Luis Potosi,Tanquian De Escobedo,,Municipality,2,SLP,484,MX-SLP,MEX,MX,"San Luis Potosi, Mexico",-98.664726,21.607288
MXSLP24043,Mexico,San Luis Potosi,Tierra Nueva,,Municipality,2,SLP,484,MX-SLP,MEX,MX,"San Luis Potosi, Mexico",-100.49742,21.664238
MXSLP24044,Mexico,San Luis Potosi,Vanegas,,Municipality,2,SLP,484,MX-SLP,MEX,MX,"San Luis Potosi, Mexico",-100.91405,24.110523
MXSLP24045,Mexico,San Luis Potosi,Venado,,Municipality,2,SLP,484,MX-SLP,MEX,MX,"San Luis Potosi, Mexico",-101.09512,22.925135
MXSLP24046,Mexico,San Luis Potosi,Villa De Arriaga,,Municipality,2,SLP,484,MX-SLP,MEX,MX,"San Luis Potosi, Mexico",-101.27316,21.968618
MXSLP24047,Mexico,San Luis Potosi,Villa De Guadalupe,,Municipality,2,SLP,484,MX-SLP,MEX,MX,"San Luis Potosi, Mexico",-100.71757,23.212679
MXSLP24048,Mexico,San Luis Potosi,Villa De La Paz,,Municipality,2,SLP,484,MX-SLP,MEX,MX,"San Luis Potosi, Mexico",-100.75687,23.664921
MXSLP24049,Mexico,San Luis Potosi,Villa De Ramos,,Municipality,2,SLP,484,MX-SLP,MEX,MX,"San Luis Potosi, Mexico",-101.91631,22.932417
MXSLP24050,Mexico,San Luis Potosi,Villa De Reyes,,Municipality,2,SLP,484,MX-SLP,MEX,MX,"San Luis Potosi, Mexico",-100.98154,21.851763
MXSLP24051,Mexico,San Luis Potosi,Villa Hidalgo,,Municipality,2,SLP,484,MX-SLP,MEX,MX,"San Luis Potosi, Mexico",-100.67341,22.640764
MXSLP24052,Mexico,San Luis Potosi,Villa Juarez,,Municipality,2,SLP,484,MX-SLP,MEX,MX,"San Luis Potosi, Mexico",-100.19734,22.289232
MXSLP24053,Mexico,San Luis Potosi,Axtla De Terrazas,,Municipality,2,SLP,484,MX-SLP,MEX,MX,"San Luis Potosi, Mexico",-98.869209,21.42618
MXSLP24054,Mexico,San Luis Potosi,Xilitla,,Municipality,2,SLP,484,MX-SLP,MEX,MX,"San Luis Potosi, Mexico",-99.025406,21.385887
MXSLP24055,Mexico,San Luis Potosi,Zaragoza,,Municipality,2,SLP,484,MX-SLP,MEX,MX,"San Luis Potosi, Mexico",-100.67672,22.008173
MXSLP24056,Mexico,San Luis Potosi,Villa De Arista,,Municipality,2,SLP,484,MX-SLP,MEX,MX,"San Luis Potosi, Mexico",-100.80439,22.659931
MXSLP24057,Mexico,San Luis Potosi,Matlapa,,Municipality,2,SLP,484,MX-SLP,MEX,MX,"San Luis Potosi, Mexico",-98.837357,21.329332
MXSLP24058,Mexico,San Luis Potosi,El Naranjo,,Municipality,2,SLP,484,MX-SLP,MEX,MX,"San Luis Potosi, Mexico",-99.36599,22.490105
MXSIN25001,Mexico,Sinaloa,Ahome,,Municipality,2,SIN,484,MX-SIN,MEX,MX,"Sinaloa, Mexico",-109.1289,25.916777
MXSIN25002,Mexico,Sinaloa,Angostura,,Municipality,2,SIN,484,MX-SIN,MEX,MX,"Sinaloa, Mexico",-108.13,25.17915
MXSIN25003,Mexico,Sinaloa,Badiraguato,,Municipality,2,SIN,484,MX-SIN,MEX,MX,"Sinaloa, Mexico",-107.39597,25.590855
MXSIN25004,Mexico,Sinaloa,Concordia,,Municipality,2,SIN,484,MX-SIN,MEX,MX,"Sinaloa, Mexico",-105.99179,23.414169
MXSIN25005,Mexico,Sinaloa,Cosala,,Municipality,2,SIN,484,MX-SIN,MEX,MX,"Sinaloa, Mexico",-106.79944,24.481483
MXSIN25006,Mexico,Sinaloa,Culiacan,,Municipality,2,SIN,484,MX-SIN,MEX,MX,"Sinaloa, Mexico",-107.25945,24.66258
MXSIN25007,Mexico,Sinaloa,Choix,,Municipality,2,SIN,484,MX-SIN,MEX,MX,"Sinaloa, Mexico",-108.27704,26.680305
MXSIN25008,Mexico,Sinaloa,Elota,,Municipality,2,SIN,484,MX-SIN,MEX,MX,"Sinaloa, Mexico",-106.84083,24.043661
MXSIN25009,Mexico,Sinaloa,Escuinapa,,Municipality,2,SIN,484,MX-SIN,MEX,MX,"Sinaloa, Mexico",-105.68522,22.728685
MXSIN25010,Mexico,Sinaloa,El Fuerte,,Municipality,2,SIN,484,MX-SIN,MEX,MX,"Sinaloa, Mexico",-108.679,26.255322
MXSIN25011,Mexico,Sinaloa,Guasave,,Municipality,2,SIN,484,MX-SIN,MEX,MX,"Sinaloa, Mexico",-108.53687,25.542019
MXSIN25012,Mexico,Sinaloa,Mazatlan,,Municipality,2,SIN,484,MX-SIN,MEX,MX,"Sinaloa, Mexico",-106.30548,23.469851
MXSIN25013,Mexico,Sinaloa,Mocorito,,Municipality,2,SIN,484,MX-SIN,MEX,MX,"Sinaloa, Mexico",-107.77959,25.359921
MXSIN25014,Mexico,Sinaloa,Rosario,,Municipality,2,SIN,484,MX-SIN,MEX,MX,"Sinaloa, Mexico",-105.80506,23.056368
MXSIN25015,Mexico,Sinaloa,Salvador Alvarado,,Municipality,2,SIN,484,MX-SIN,MEX,MX,"Sinaloa, Mexico",-108.07605,25.418455
MXSIN25016,Mexico,Sinaloa,San Ignacio,,Municipality,2,SIN,484,MX-SIN,MEX,MX,"Sinaloa, Mexico",-106.36995,23.954699
MXSIN25017,Mexico,Sinaloa,Sinaloa,,Municipality,2,SIN,484,MX-SIN,MEX,MX,"Sinaloa, Mexico",-108.11032,25.96879
MXSIN25018,Mexico,Sinaloa,Navolato,,Municipality,2,SIN,484,MX-SIN,MEX,MX,"Sinaloa, Mexico",-107.76066,24.739973
MXSON26001,Mexico,Sonora,Aconchi,,Municipality,2,SON,484,MX-SON,MEX,MX,"Sonora, Mexico",-110.22237,29.796217
MXSON26002,Mexico,Sonora,Agua Prieta,,Municipality,2,SON,484,MX-SON,MEX,MX,"Sonora, Mexico",-109.19744,31.104424
MXSON26003,Mexico,Sonora,Alamos,,Municipality,2,SON,484,MX-SON,MEX,MX,"Sonora, Mexico",-108.87697,27.051058
MXSON26004,Mexico,Sonora,Altar,,Municipality,2,SON,484,MX-SON,MEX,MX,"Sonora, Mexico",-111.92493,31.175636
MXSON26005,Mexico,Sonora,Arivechi,,Municipality,2,SON,484,MX-SON,MEX,MX,"Sonora, Mexico",-109.05044,28.872812
MXSON26006,Mexico,Sonora,Arizpe,,Municipality,2,SON,484,MX-SON,MEX,MX,"Sonora, Mexico",-110.18931,30.410894
MXSON26007,Mexico,Sonora,Atil,,Municipality,2,SON,484,MX-SON,MEX,MX,"Sonora, Mexico",-111.54491,30.816015
MXSON26008,Mexico,Sonora,Bacadehuachi,,Municipality,2,SON,484,MX-SON,MEX,MX,"Sonora, Mexico",-109.08769,29.845341
MXSON26009,Mexico,Sonora,Bacanora,,Municipality,2,SON,484,MX-SON,MEX,MX,"Sonora, Mexico",-109.38563,28.892996
MXSON26010,Mexico,Sonora,Bacerac,,Municipality,2,SON,484,MX-SON,MEX,MX,"Sonora, Mexico",-108.81976,30.31032
MXSON26011,Mexico,Sonora,Bacoachi,,Municipality,2,SON,484,MX-SON,MEX,MX,"Sonora, Mexico",-109.97909,30.669708
MXSON26012,Mexico,Sonora,Bacum,,Municipality,2,SON,484,MX-SON,MEX,MX,"Sonora, Mexico",-110.15914,27.744448
MXSON26013,Mexico,Sonora,Banamichi,,Municipality,2,SON,484,MX-SON,MEX,MX,"Sonora, Mexico",-110.27327,30.06101
MXSON26014,Mexico,Sonora,Baviacora,,Municipality,2,SON,484,MX-SON,MEX,MX,"Sonora, Mexico",-110.1198,29.62462
MXSON26015,Mexico,Sonora,Bavispe,,Municipality,2,SON,484,MX-SON,MEX,MX,"Sonora, Mexico",-109.00648,30.617821
MXSON26016,Mexico,Sonora,Benjamin Hill,,Municipality,2,SON,484,MX-SON,MEX,MX,"Sonora, Mexico",-111.21141,30.170223
MXSON26017,Mexico,Sonora,Caborca,,Municipality,2,SON,484,MX-SON,MEX,MX,"Sonora, Mexico",-112.53956,30.824734
MXSON26018,Mexico,Sonora,Cajeme,,Municipality,2,SON,484,MX-SON,MEX,MX,"Sonora, Mexico",-109.88617,27.796133
MXSON26019,Mexico,Sonora,Cananea,,Municipality,2,SON,484,MX-SON,MEX,MX,"Sonora, Mexico",-110.23532,30.988461
MXSON26020,Mexico,Sonora,Carbo,,Municipality,2,SON,484,MX-SON,MEX,MX,"Sonora, Mexico",-111.07228,29.719584
MXSON26021,Mexico,Sonora,La Colorada,,Municipality,2,SON,484,MX-SON,MEX,MX,"Sonora, Mexico",-110.3827,28.724312
MXSON26022,Mexico,Sonora,Cucurpe,,Municipality,2,SON,484,MX-SON,MEX,MX,"Sonora, Mexico",-110.63058,30.411537
MXSON26023,Mexico,Sonora,Cumpas,,Municipality,2,SON,484,MX-SON,MEX,MX,"Sonora, Mexico",-109.80994,30.067404
MXSON26024,Mexico,Sonora,Divisaderos,,Municipality,2,SON,484,MX-SON,MEX,MX,"Sonora, Mexico",-109.37681,29.615408
MXSON26025,Mexico,Sonora,Empalme,,Municipality,2,SON,484,MX-SON,MEX,MX,"Sonora, Mexico",-110.66871,28.008518
MXSON26026,Mexico,Sonora,Etchojoa,,Municipality,2,SON,484,MX-SON,MEX,MX,"Sonora, Mexico",-109.68459,27.015757
MXSON26027,Mexico,Sonora,Fronteras,,Municipality,2,SON,484,MX-SON,MEX,MX,"Sonora, Mexico",-109.64791,30.848518
MXSON26028,Mexico,Sonora,Granados,,Municipality,2,SON,484,MX-SON,MEX,MX,"Sonora, Mexico",-109.31239,29.761139
MXSON26029,Mexico,Sonora,Guaymas,,Municipality,2,SON,484,MX-SON,MEX,MX,"Sonora, Mexico",-110.62595,28.14473
MXSON26030,Mexico,Sonora,Hermosillo,,Municipality,2,SON,484,MX-SON,MEX,MX,"Sonora, Mexico",-111.47266,29.024214
MXSON26031,Mexico,Sonora,Huachinera,,Municipality,2,SON,484,MX-SON,MEX,MX,"Sonora, Mexico",-108.91534,30.123137
MXSON26032,Mexico,Sonora,Huasabas,,Municipality,2,SON,484,MX-SON,MEX,MX,"Sonora, Mexico",-109.38141,29.97551
MXSON26033,Mexico,Sonora,Huatabampo,,Municipality,2,SON,484,MX-SON,MEX,MX,"Sonora, Mexico",-109.40992,26.659319
MXSON26034,Mexico,Sonora,Huepac,,Municipality,2,SON,484,MX-SON,MEX,MX,"Sonora, Mexico",-110.24517,29.930311
MXSON26035,Mexico,Sonora,Imuris,,Municipality,2,SON,484,MX-SON,MEX,MX,"Sonora, Mexico",-110.74578,30.847342
MXSON26036,Mexico,Sonora,Magdalena,,Municipality,2,SON,484,MX-SON,MEX,MX,"Sonora, Mexico",-111.02144,30.731382
MXSON26037,Mexico,Sonora,Mazatan,,Municipality,2,SON,484,MX-SON,MEX,MX,"Sonora, Mexico",-110.20964,28.960072
MXSON26038,Mexico,Sonora,Moctezuma,,Municipality,2,SON,484,MX-SON,MEX,MX,"Sonora, Mexico",-109.72379,29.728556
MXSON26039,Mexico,Sonora,Naco,,Municipality,2,SON,484,MX-SON,MEX,MX,"Sonora, Mexico",-109.95714,31.229456
MXSON26040,Mexico,Sonora,Nacori Chico,,Municipality,2,SON,484,MX-SON,MEX,MX,"Sonora, Mexico",-108.85201,29.635275
MXSON26041,Mexico,Sonora,Nacozari De Garcia,,Municipality,2,SON,484,MX-SON,MEX,MX,"Sonora, Mexico",-109.47992,30.48674
MXSON26042,Mexico,Sonora,Navojoa,,Municipality,2,SON,484,MX-SON,MEX,MX,"Sonora, Mexico",-109.40273,27.078102
MXSON26043,Mexico,Sonora,Nogales,,Municipality,2,SON,484,MX-SON,MEX,MX,"Sonora, Mexico",-111.00256,31.198641
MXSON26044,Mexico,Sonora,Onavas,,Municipality,2,SON,484,MX-SON,MEX,MX,"Sonora, Mexico",-109.49211,28.457298
